PING 10.0.0.14 (10.0.0.14) 56(84) bytes of data.
64 bytes from 10.0.0.14: icmp_seq=58 ttl=64 time=102 ms
64 bytes from 10.0.0.14: icmp_seq=59 ttl=64 time=97.7 ms
64 bytes from 10.0.0.14: icmp_seq=60 ttl=64 time=90.4 ms
64 bytes from 10.0.0.14: icmp_seq=61 ttl=64 time=81.8 ms
64 bytes from 10.0.0.14: icmp_seq=62 ttl=64 time=71.3 ms
64 bytes from 10.0.0.14: icmp_seq=63 ttl=64 time=55.2 ms
64 bytes from 10.0.0.14: icmp_seq=64 ttl=64 time=44.9 ms
64 bytes from 10.0.0.14: icmp_seq=65 ttl=64 time=40.0 ms
64 bytes from 10.0.0.14: icmp_seq=66 ttl=64 time=37.6 ms
64 bytes from 10.0.0.14: icmp_seq=67 ttl=64 time=36.1 ms
64 bytes from 10.0.0.14: icmp_seq=68 ttl=64 time=41.6 ms
64 bytes from 10.0.0.14: icmp_seq=69 ttl=64 time=31.8 ms
64 bytes from 10.0.0.14: icmp_seq=70 ttl=64 time=51.0 ms
64 bytes from 10.0.0.14: icmp_seq=71 ttl=64 time=34.6 ms
64 bytes from 10.0.0.14: icmp_seq=72 ttl=64 time=32.0 ms
64 bytes from 10.0.0.14: icmp_seq=73 ttl=64 time=38.4 ms
64 bytes from 10.0.0.14: icmp_seq=74 ttl=64 time=52.9 ms
64 bytes from 10.0.0.14: icmp_seq=75 ttl=64 time=28.1 ms
64 bytes from 10.0.0.14: icmp_seq=76 ttl=64 time=38.2 ms
64 bytes from 10.0.0.14: icmp_seq=77 ttl=64 time=35.5 ms
64 bytes from 10.0.0.14: icmp_seq=78 ttl=64 time=28.3 ms
64 bytes from 10.0.0.14: icmp_seq=79 ttl=64 time=34.5 ms
64 bytes from 10.0.0.14: icmp_seq=80 ttl=64 time=40.4 ms
64 bytes from 10.0.0.14: icmp_seq=81 ttl=64 time=35.1 ms
64 bytes from 10.0.0.14: icmp_seq=82 ttl=64 time=23.4 ms
64 bytes from 10.0.0.14: icmp_seq=83 ttl=64 time=27.2 ms
64 bytes from 10.0.0.14: icmp_seq=84 ttl=64 time=29.0 ms
64 bytes from 10.0.0.14: icmp_seq=85 ttl=64 time=36.8 ms
64 bytes from 10.0.0.14: icmp_seq=86 ttl=64 time=25.0 ms
64 bytes from 10.0.0.14: icmp_seq=87 ttl=64 time=27.4 ms
64 bytes from 10.0.0.14: icmp_seq=88 ttl=64 time=34.6 ms
64 bytes from 10.0.0.14: icmp_seq=89 ttl=64 time=27.1 ms
64 bytes from 10.0.0.14: icmp_seq=90 ttl=64 time=30.0 ms
64 bytes from 10.0.0.14: icmp_seq=91 ttl=64 time=25.6 ms
64 bytes from 10.0.0.14: icmp_seq=92 ttl=64 time=44.2 ms
64 bytes from 10.0.0.14: icmp_seq=93 ttl=64 time=27.9 ms
64 bytes from 10.0.0.14: icmp_seq=94 ttl=64 time=29.4 ms
64 bytes from 10.0.0.14: icmp_seq=95 ttl=64 time=34.4 ms
64 bytes from 10.0.0.14: icmp_seq=96 ttl=64 time=42.4 ms
64 bytes from 10.0.0.14: icmp_seq=97 ttl=64 time=34.5 ms
64 bytes from 10.0.0.14: icmp_seq=98 ttl=64 time=46.9 ms
64 bytes from 10.0.0.14: icmp_seq=99 ttl=64 time=34.8 ms
64 bytes from 10.0.0.14: icmp_seq=100 ttl=64 time=27.9 ms
64 bytes from 10.0.0.14: icmp_seq=101 ttl=64 time=25.9 ms
64 bytes from 10.0.0.14: icmp_seq=102 ttl=64 time=41.6 ms
64 bytes from 10.0.0.14: icmp_seq=103 ttl=64 time=33.7 ms
64 bytes from 10.0.0.14: icmp_seq=104 ttl=64 time=31.5 ms
64 bytes from 10.0.0.14: icmp_seq=105 ttl=64 time=25.4 ms
64 bytes from 10.0.0.14: icmp_seq=106 ttl=64 time=27.1 ms
64 bytes from 10.0.0.14: icmp_seq=107 ttl=64 time=34.2 ms
64 bytes from 10.0.0.14: icmp_seq=108 ttl=64 time=37.9 ms
64 bytes from 10.0.0.14: icmp_seq=109 ttl=64 time=31.9 ms
64 bytes from 10.0.0.14: icmp_seq=110 ttl=64 time=36.4 ms
64 bytes from 10.0.0.14: icmp_seq=111 ttl=64 time=39.8 ms
64 bytes from 10.0.0.14: icmp_seq=112 ttl=64 time=42.2 ms
64 bytes from 10.0.0.14: icmp_seq=113 ttl=64 time=37.9 ms
64 bytes from 10.0.0.14: icmp_seq=114 ttl=64 time=31.2 ms
64 bytes from 10.0.0.14: icmp_seq=115 ttl=64 time=24.4 ms
64 bytes from 10.0.0.14: icmp_seq=116 ttl=64 time=26.2 ms
64 bytes from 10.0.0.14: icmp_seq=117 ttl=64 time=42.8 ms
64 bytes from 10.0.0.14: icmp_seq=118 ttl=64 time=33.0 ms
64 bytes from 10.0.0.14: icmp_seq=119 ttl=64 time=24.9 ms
64 bytes from 10.0.0.14: icmp_seq=120 ttl=64 time=26.0 ms
64 bytes from 10.0.0.14: icmp_seq=121 ttl=64 time=25.3 ms
64 bytes from 10.0.0.14: icmp_seq=122 ttl=64 time=25.2 ms
64 bytes from 10.0.0.14: icmp_seq=123 ttl=64 time=33.6 ms
64 bytes from 10.0.0.14: icmp_seq=124 ttl=64 time=33.7 ms
64 bytes from 10.0.0.14: icmp_seq=125 ttl=64 time=41.0 ms
64 bytes from 10.0.0.14: icmp_seq=126 ttl=64 time=35.9 ms
64 bytes from 10.0.0.14: icmp_seq=127 ttl=64 time=30.3 ms
64 bytes from 10.0.0.14: icmp_seq=128 ttl=64 time=54.4 ms
64 bytes from 10.0.0.14: icmp_seq=129 ttl=64 time=56.3 ms
64 bytes from 10.0.0.14: icmp_seq=130 ttl=64 time=48.7 ms
64 bytes from 10.0.0.14: icmp_seq=131 ttl=64 time=27.7 ms
64 bytes from 10.0.0.14: icmp_seq=132 ttl=64 time=31.8 ms
64 bytes from 10.0.0.14: icmp_seq=133 ttl=64 time=30.0 ms
64 bytes from 10.0.0.14: icmp_seq=134 ttl=64 time=27.3 ms
64 bytes from 10.0.0.14: icmp_seq=135 ttl=64 time=25.5 ms
64 bytes from 10.0.0.14: icmp_seq=136 ttl=64 time=26.1 ms
64 bytes from 10.0.0.14: icmp_seq=137 ttl=64 time=23.6 ms
64 bytes from 10.0.0.14: icmp_seq=138 ttl=64 time=34.4 ms
64 bytes from 10.0.0.14: icmp_seq=139 ttl=64 time=24.3 ms
64 bytes from 10.0.0.14: icmp_seq=140 ttl=64 time=33.1 ms
64 bytes from 10.0.0.14: icmp_seq=141 ttl=64 time=35.0 ms
64 bytes from 10.0.0.14: icmp_seq=142 ttl=64 time=36.8 ms
64 bytes from 10.0.0.14: icmp_seq=143 ttl=64 time=49.7 ms
64 bytes from 10.0.0.14: icmp_seq=144 ttl=64 time=24.3 ms
64 bytes from 10.0.0.14: icmp_seq=145 ttl=64 time=24.4 ms
64 bytes from 10.0.0.14: icmp_seq=146 ttl=64 time=32.0 ms
64 bytes from 10.0.0.14: icmp_seq=147 ttl=64 time=39.4 ms
64 bytes from 10.0.0.14: icmp_seq=148 ttl=64 time=27.8 ms
64 bytes from 10.0.0.14: icmp_seq=149 ttl=64 time=41.6 ms
64 bytes from 10.0.0.14: icmp_seq=150 ttl=64 time=34.7 ms
64 bytes from 10.0.0.14: icmp_seq=151 ttl=64 time=36.4 ms
64 bytes from 10.0.0.14: icmp_seq=152 ttl=64 time=27.4 ms
64 bytes from 10.0.0.14: icmp_seq=153 ttl=64 time=24.4 ms
64 bytes from 10.0.0.14: icmp_seq=154 ttl=64 time=24.4 ms
64 bytes from 10.0.0.14: icmp_seq=155 ttl=64 time=25.9 ms
64 bytes from 10.0.0.14: icmp_seq=156 ttl=64 time=33.8 ms
64 bytes from 10.0.0.14: icmp_seq=157 ttl=64 time=1285 ms
no answer yet for icmp_seq=158
no answer yet for icmp_seq=159
no answer yet for icmp_seq=160
no answer yet for icmp_seq=161
no answer yet for icmp_seq=162
no answer yet for icmp_seq=163
no answer yet for icmp_seq=164
64 bytes from 10.0.0.14: icmp_seq=158 ttl=64 time=3767 ms
64 bytes from 10.0.0.14: icmp_seq=161 ttl=64 time=1130 ms
64 bytes from 10.0.0.14: icmp_seq=162 ttl=64 time=887 ms
64 bytes from 10.0.0.14: icmp_seq=163 ttl=64 time=660 ms
64 bytes from 10.0.0.14: icmp_seq=164 ttl=64 time=374 ms
64 bytes from 10.0.0.14: icmp_seq=165 ttl=64 time=171 ms
64 bytes from 10.0.0.14: icmp_seq=166 ttl=64 time=24.4 ms
64 bytes from 10.0.0.14: icmp_seq=167 ttl=64 time=82.0 ms
no answer yet for icmp_seq=168
64 bytes from 10.0.0.14: icmp_seq=168 ttl=64 time=242 ms
no answer yet for icmp_seq=169
64 bytes from 10.0.0.14: icmp_seq=169 ttl=64 time=378 ms
no answer yet for icmp_seq=170
no answer yet for icmp_seq=171
64 bytes from 10.0.0.14: icmp_seq=170 ttl=64 time=529 ms
no answer yet for icmp_seq=172
no answer yet for icmp_seq=173
64 bytes from 10.0.0.14: icmp_seq=171 ttl=64 time=681 ms
no answer yet for icmp_seq=174
no answer yet for icmp_seq=175
64 bytes from 10.0.0.14: icmp_seq=172 ttl=64 time=824 ms
no answer yet for icmp_seq=176
64 bytes from 10.0.0.14: icmp_seq=173 ttl=64 time=985 ms
no answer yet for icmp_seq=177
no answer yet for icmp_seq=178
64 bytes from 10.0.0.14: icmp_seq=174 ttl=64 time=1151 ms
no answer yet for icmp_seq=179
no answer yet for icmp_seq=180
64 bytes from 10.0.0.14: icmp_seq=175 ttl=64 time=1291 ms
no answer yet for icmp_seq=181
no answer yet for icmp_seq=182
64 bytes from 10.0.0.14: icmp_seq=176 ttl=64 time=1450 ms
no answer yet for icmp_seq=183
64 bytes from 10.0.0.14: icmp_seq=177 ttl=64 time=1579 ms
no answer yet for icmp_seq=184
no answer yet for icmp_seq=185
64 bytes from 10.0.0.14: icmp_seq=178 ttl=64 time=1742 ms
no answer yet for icmp_seq=186
no answer yet for icmp_seq=187
64 bytes from 10.0.0.14: icmp_seq=179 ttl=64 time=1889 ms
no answer yet for icmp_seq=188
64 bytes from 10.0.0.14: icmp_seq=180 ttl=64 time=2014 ms
no answer yet for icmp_seq=189
no answer yet for icmp_seq=190
64 bytes from 10.0.0.14: icmp_seq=181 ttl=64 time=2133 ms
no answer yet for icmp_seq=191
64 bytes from 10.0.0.14: icmp_seq=182 ttl=64 time=2197 ms
no answer yet for icmp_seq=192
no answer yet for icmp_seq=193
64 bytes from 10.0.0.14: icmp_seq=183 ttl=64 time=2246 ms
no answer yet for icmp_seq=194
no answer yet for icmp_seq=195
64 bytes from 10.0.0.14: icmp_seq=185 ttl=64 time=2346 ms
no answer yet for icmp_seq=196
no answer yet for icmp_seq=197
no answer yet for icmp_seq=198
no answer yet for icmp_seq=199
64 bytes from 10.0.0.14: icmp_seq=188 ttl=64 time=2591 ms
no answer yet for icmp_seq=200
no answer yet for icmp_seq=201
64 bytes from 10.0.0.14: icmp_seq=189 ttl=64 time=2672 ms
no answer yet for icmp_seq=202
no answer yet for icmp_seq=203
64 bytes from 10.0.0.14: icmp_seq=191 ttl=64 time=2791 ms
no answer yet for icmp_seq=204
64 bytes from 10.0.0.14: icmp_seq=192 ttl=64 time=2820 ms
no answer yet for icmp_seq=205
64 bytes from 10.0.0.14: icmp_seq=193 ttl=64 time=2831 ms
no answer yet for icmp_seq=206
no answer yet for icmp_seq=207
64 bytes from 10.0.0.14: icmp_seq=194 ttl=64 time=2860 ms
no answer yet for icmp_seq=208
no answer yet for icmp_seq=209
no answer yet for icmp_seq=210
no answer yet for icmp_seq=211
64 bytes from 10.0.0.14: icmp_seq=198 ttl=64 time=3015 ms
no answer yet for icmp_seq=212
no answer yet for icmp_seq=213
64 bytes from 10.0.0.14: icmp_seq=199 ttl=64 time=3048 ms
no answer yet for icmp_seq=214
no answer yet for icmp_seq=215
no answer yet for icmp_seq=216
64 bytes from 10.0.0.14: icmp_seq=202 ttl=64 time=3136 ms
no answer yet for icmp_seq=217
no answer yet for icmp_seq=218
no answer yet for icmp_seq=219
64 bytes from 10.0.0.14: icmp_seq=205 ttl=64 time=3238 ms
no answer yet for icmp_seq=220
no answer yet for icmp_seq=221
no answer yet for icmp_seq=222
no answer yet for icmp_seq=223
no answer yet for icmp_seq=224
64 bytes from 10.0.0.14: icmp_seq=209 ttl=64 time=3406 ms
no answer yet for icmp_seq=225
no answer yet for icmp_seq=226
no answer yet for icmp_seq=227
64 bytes from 10.0.0.14: icmp_seq=211 ttl=64 time=3490 ms
no answer yet for icmp_seq=228
no answer yet for icmp_seq=229
64 bytes from 10.0.0.14: icmp_seq=213 ttl=64 time=3553 ms
no answer yet for icmp_seq=230
no answer yet for icmp_seq=231
no answer yet for icmp_seq=232
no answer yet for icmp_seq=233
no answer yet for icmp_seq=234
no answer yet for icmp_seq=235
no answer yet for icmp_seq=236
64 bytes from 10.0.0.14: icmp_seq=219 ttl=64 time=3726 ms
no answer yet for icmp_seq=237
no answer yet for icmp_seq=238
no answer yet for icmp_seq=239
64 bytes from 10.0.0.14: icmp_seq=222 ttl=64 time=3838 ms
no answer yet for icmp_seq=240
no answer yet for icmp_seq=241
64 bytes from 10.0.0.14: icmp_seq=223 ttl=64 time=3921 ms
no answer yet for icmp_seq=242
no answer yet for icmp_seq=243
no answer yet for icmp_seq=244
no answer yet for icmp_seq=245
no answer yet for icmp_seq=246
64 bytes from 10.0.0.14: icmp_seq=228 ttl=64 time=3965 ms
no answer yet for icmp_seq=247
no answer yet for icmp_seq=248
64 bytes from 10.0.0.14: icmp_seq=230 ttl=64 time=4027 ms
no answer yet for icmp_seq=249
no answer yet for icmp_seq=250
no answer yet for icmp_seq=251
no answer yet for icmp_seq=252
64 bytes from 10.0.0.14: icmp_seq=233 ttl=64 time=4076 ms
no answer yet for icmp_seq=253
no answer yet for icmp_seq=254
no answer yet for icmp_seq=255
64 bytes from 10.0.0.14: icmp_seq=236 ttl=64 time=4138 ms
no answer yet for icmp_seq=256
64 bytes from 10.0.0.14: icmp_seq=237 ttl=64 time=4171 ms
no answer yet for icmp_seq=257
64 bytes from 10.0.0.14: icmp_seq=238 ttl=64 time=4198 ms
no answer yet for icmp_seq=258
no answer yet for icmp_seq=259
64 bytes from 10.0.0.14: icmp_seq=240 ttl=64 time=4235 ms
no answer yet for icmp_seq=260
64 bytes from 10.0.0.14: icmp_seq=241 ttl=64 time=4248 ms
no answer yet for icmp_seq=261
no answer yet for icmp_seq=262
64 bytes from 10.0.0.14: icmp_seq=242 ttl=64 time=4301 ms
no answer yet for icmp_seq=263
64 bytes from 10.0.0.14: icmp_seq=243 ttl=64 time=4275 ms
no answer yet for icmp_seq=264
no answer yet for icmp_seq=265
no answer yet for icmp_seq=266
64 bytes from 10.0.0.14: icmp_seq=246 ttl=64 time=4312 ms
no answer yet for icmp_seq=267
64 bytes from 10.0.0.14: icmp_seq=247 ttl=64 time=4343 ms
no answer yet for icmp_seq=268
no answer yet for icmp_seq=269
64 bytes from 10.0.0.14: icmp_seq=249 ttl=64 time=4365 ms
no answer yet for icmp_seq=270
64 bytes from 10.0.0.14: icmp_seq=250 ttl=64 time=4377 ms
no answer yet for icmp_seq=271
64 bytes from 10.0.0.14: icmp_seq=251 ttl=64 time=4377 ms
no answer yet for icmp_seq=272
no answer yet for icmp_seq=273
64 bytes from 10.0.0.14: icmp_seq=253 ttl=64 time=4430 ms
no answer yet for icmp_seq=274
no answer yet for icmp_seq=275
no answer yet for icmp_seq=276
no answer yet for icmp_seq=277
no answer yet for icmp_seq=278
64 bytes from 10.0.0.14: icmp_seq=257 ttl=64 time=4481 ms
no answer yet for icmp_seq=279
64 bytes from 10.0.0.14: icmp_seq=258 ttl=64 time=4494 ms
no answer yet for icmp_seq=280
no answer yet for icmp_seq=281
64 bytes from 10.0.0.14: icmp_seq=260 ttl=64 time=4531 ms
no answer yet for icmp_seq=282
no answer yet for icmp_seq=283
no answer yet for icmp_seq=284
64 bytes from 10.0.0.14: icmp_seq=262 ttl=64 time=5366 ms
no answer yet for icmp_seq=285
64 bytes from 10.0.0.14: icmp_seq=266 ttl=64 time=5575 ms
no answer yet for icmp_seq=286
64 bytes from 10.0.0.14: icmp_seq=267 ttl=64 time=5677 ms
no answer yet for icmp_seq=287
no answer yet for icmp_seq=288
no answer yet for icmp_seq=289
no answer yet for icmp_seq=290
no answer yet for icmp_seq=291
no answer yet for icmp_seq=292
64 bytes from 10.0.0.14: icmp_seq=277 ttl=64 time=5349 ms
64 bytes from 10.0.0.14: icmp_seq=278 ttl=64 time=5153 ms
no answer yet for icmp_seq=293
no answer yet for icmp_seq=294
no answer yet for icmp_seq=295
no answer yet for icmp_seq=296
no answer yet for icmp_seq=297
no answer yet for icmp_seq=298
no answer yet for icmp_seq=299
no answer yet for icmp_seq=300
no answer yet for icmp_seq=301
64 bytes from 10.0.0.14: icmp_seq=298 ttl=64 time=1686 ms
64 bytes from 10.0.0.14: icmp_seq=299 ttl=64 time=719 ms
64 bytes from 10.0.0.14: icmp_seq=300 ttl=64 time=513 ms
64 bytes from 10.0.0.14: icmp_seq=301 ttl=64 time=312 ms
64 bytes from 10.0.0.14: icmp_seq=302 ttl=64 time=105 ms
64 bytes from 10.0.0.14: icmp_seq=303 ttl=64 time=24.8 ms
64 bytes from 10.0.0.14: icmp_seq=304 ttl=64 time=23.8 ms
64 bytes from 10.0.0.14: icmp_seq=305 ttl=64 time=34.2 ms
64 bytes from 10.0.0.14: icmp_seq=306 ttl=64 time=37.0 ms
64 bytes from 10.0.0.14: icmp_seq=307 ttl=64 time=25.3 ms
64 bytes from 10.0.0.14: icmp_seq=308 ttl=64 time=24.2 ms
64 bytes from 10.0.0.14: icmp_seq=309 ttl=64 time=29.3 ms
64 bytes from 10.0.0.14: icmp_seq=310 ttl=64 time=24.0 ms
64 bytes from 10.0.0.14: icmp_seq=311 ttl=64 time=32.1 ms
64 bytes from 10.0.0.14: icmp_seq=312 ttl=64 time=27.4 ms
64 bytes from 10.0.0.14: icmp_seq=313 ttl=64 time=25.5 ms
64 bytes from 10.0.0.14: icmp_seq=314 ttl=64 time=24.3 ms
64 bytes from 10.0.0.14: icmp_seq=315 ttl=64 time=201 ms
no answer yet for icmp_seq=316
no answer yet for icmp_seq=317
64 bytes from 10.0.0.14: icmp_seq=316 ttl=64 time=634 ms
no answer yet for icmp_seq=318
no answer yet for icmp_seq=319
no answer yet for icmp_seq=320
no answer yet for icmp_seq=321
no answer yet for icmp_seq=322
no answer yet for icmp_seq=323
no answer yet for icmp_seq=324
no answer yet for icmp_seq=325
no answer yet for icmp_seq=326
no answer yet for icmp_seq=327
64 bytes from 10.0.0.14: icmp_seq=317 ttl=64 time=10078 ms
no answer yet for icmp_seq=328
no answer yet for icmp_seq=329
no answer yet for icmp_seq=330
no answer yet for icmp_seq=331
no answer yet for icmp_seq=332
no answer yet for icmp_seq=333
no answer yet for icmp_seq=334
no answer yet for icmp_seq=335
no answer yet for icmp_seq=336
no answer yet for icmp_seq=337
no answer yet for icmp_seq=338
no answer yet for icmp_seq=339
no answer yet for icmp_seq=340
64 bytes from 10.0.0.14: icmp_seq=330 ttl=64 time=10067 ms
64 bytes from 10.0.0.14: icmp_seq=331 ttl=64 time=9871 ms
64 bytes from 10.0.0.14: icmp_seq=332 ttl=64 time=8981 ms
no answer yet for icmp_seq=341
no answer yet for icmp_seq=342
no answer yet for icmp_seq=343
64 bytes from 10.0.0.14: icmp_seq=333 ttl=64 time=9507 ms
64 bytes from 10.0.0.14: icmp_seq=334 ttl=64 time=8378 ms
64 bytes from 10.0.0.14: icmp_seq=335 ttl=64 time=7508 ms
64 bytes from 10.0.0.14: icmp_seq=336 ttl=64 time=6526 ms
64 bytes from 10.0.0.14: icmp_seq=338 ttl=64 time=4531 ms
64 bytes from 10.0.0.14: icmp_seq=342 ttl=64 time=549 ms
64 bytes from 10.0.0.14: icmp_seq=343 ttl=64 time=345 ms
64 bytes from 10.0.0.14: icmp_seq=344 ttl=64 time=130 ms
64 bytes from 10.0.0.14: icmp_seq=345 ttl=64 time=29.3 ms
64 bytes from 10.0.0.14: icmp_seq=346 ttl=64 time=24.8 ms
64 bytes from 10.0.0.14: icmp_seq=347 ttl=64 time=26.5 ms
64 bytes from 10.0.0.14: icmp_seq=348 ttl=64 time=23.4 ms
64 bytes from 10.0.0.14: icmp_seq=349 ttl=64 time=25.0 ms
64 bytes from 10.0.0.14: icmp_seq=350 ttl=64 time=25.7 ms
64 bytes from 10.0.0.14: icmp_seq=351 ttl=64 time=28.5 ms
64 bytes from 10.0.0.14: icmp_seq=352 ttl=64 time=25.2 ms
64 bytes from 10.0.0.14: icmp_seq=353 ttl=64 time=33.5 ms
64 bytes from 10.0.0.14: icmp_seq=354 ttl=64 time=24.7 ms
64 bytes from 10.0.0.14: icmp_seq=355 ttl=64 time=28.9 ms
64 bytes from 10.0.0.14: icmp_seq=356 ttl=64 time=24.8 ms
64 bytes from 10.0.0.14: icmp_seq=357 ttl=64 time=29.0 ms
64 bytes from 10.0.0.14: icmp_seq=358 ttl=64 time=25.8 ms
64 bytes from 10.0.0.14: icmp_seq=359 ttl=64 time=35.5 ms
64 bytes from 10.0.0.14: icmp_seq=360 ttl=64 time=35.3 ms
no answer yet for icmp_seq=361
64 bytes from 10.0.0.14: icmp_seq=361 ttl=64 time=362 ms
64 bytes from 10.0.0.14: icmp_seq=362 ttl=64 time=292 ms
no answer yet for icmp_seq=363
no answer yet for icmp_seq=364
no answer yet for icmp_seq=365
no answer yet for icmp_seq=366
no answer yet for icmp_seq=367
no answer yet for icmp_seq=368
no answer yet for icmp_seq=369
no answer yet for icmp_seq=370
no answer yet for icmp_seq=371
64 bytes from 10.0.0.14: icmp_seq=363 ttl=64 time=7667 ms
no answer yet for icmp_seq=372
no answer yet for icmp_seq=373
64 bytes from 10.0.0.14: icmp_seq=366 ttl=64 time=6970 ms
64 bytes from 10.0.0.14: icmp_seq=367 ttl=64 time=5960 ms
64 bytes from 10.0.0.14: icmp_seq=368 ttl=64 time=5007 ms
64 bytes from 10.0.0.14: icmp_seq=369 ttl=64 time=4004 ms
64 bytes from 10.0.0.14: icmp_seq=370 ttl=64 time=3034 ms
64 bytes from 10.0.0.14: icmp_seq=371 ttl=64 time=2028 ms
no answer yet for icmp_seq=374
64 bytes from 10.0.0.14: icmp_seq=372 ttl=64 time=2007 ms
64 bytes from 10.0.0.14: icmp_seq=373 ttl=64 time=1828 ms
64 bytes from 10.0.0.14: icmp_seq=374 ttl=64 time=1034 ms
64 bytes from 10.0.0.14: icmp_seq=375 ttl=64 time=76.1 ms
64 bytes from 10.0.0.14: icmp_seq=376 ttl=64 time=504 ms
no answer yet for icmp_seq=377
64 bytes from 10.0.0.14: icmp_seq=377 ttl=64 time=756 ms
no answer yet for icmp_seq=378
64 bytes from 10.0.0.14: icmp_seq=378 ttl=64 time=639 ms
no answer yet for icmp_seq=379
no answer yet for icmp_seq=380
no answer yet for icmp_seq=381
64 bytes from 10.0.0.14: icmp_seq=379 ttl=64 time=1293 ms
64 bytes from 10.0.0.14: icmp_seq=380 ttl=64 time=908 ms
no answer yet for icmp_seq=382
64 bytes from 10.0.0.14: icmp_seq=381 ttl=64 time=705 ms
